"name"	"url"	"year"	"month"	"day"	"author"
"2275"	" 勒布朗和古圣先贤的大PK"	"http//bbs.hupu.com/3331235.html"	2012	3	3	"牡医学院"
"2276"	"随着林书豪转移球迷的目光，热火队正向冠军进发"	"http//bbs.hupu.com/3335100.html"	2012	3	3	"zhuzhiqiang"
"2277"	"高贵王者：奥斯卡・罗伯森特"	"http//bbs.hupu.com/3333077.html"	2012	3	3	"AllenSea"
"2278"	"篮网：是生是死，听洛由命"	"http//bbs.hupu.com/3330833.html"	2012	3	3	"龙猫公子"
"2279"	"老北京 vs 甜瓜：关于得分的选择"	"http//bbs.hupu.com/3292923.html"	2012	2	23	"牙套猫"
"2280"	"布雷克-格里芬VS肖恩-坎普：谁是更好的扣将？"	"http//bbs.hupu.com/3333105.html"	2012	3	3	"铿锵dog"
"2281"	"五十年之后：回顾威尔特.张伯伦的单场百分"	"http//bbs.hupu.com/3333449.html"	2012	3	3	"胖飞人gogogo"
"2282"	"凯里・欧文：任重而道远"	"http//bbs.hupu.com/3331052.html"	2012	3	3	"AllenSea"
"2283"	"勒布朗-詹姆斯：正经历有史以来最伟大的赛季？"	"http//bbs.hupu.com/3330563.html"	2012	3	2	"ladyjoyce"
"2284"	" 隆多，被高估者？"	"http//bbs.hupu.com/3330798.html"	2012	3	3	"cn_la"
"2285"	" 湖人中期报告：决策人的失误"	"http//bbs.hupu.com/3327942.html"	2012	3	2	"mxattt"
"2286"	"德里克-罗斯：不只是强力"	"http//bbs.hupu.com/3330043.html"	2012	3	2	"水银人者"
"2287"	"下半赛程的十大关注热点"	"http//bbs.hupu.com/3325683.html"	2012	3	1	"shiyy"
"2288"	"CEO与兽兽继续探讨肥皂剧走向问题"	"http//bbs.hupu.com/3329273.html"	2012	3	2	"龙猫公子"
"2289"	"新秀观察站：半程单项奖评选"	"http//bbs.hupu.com/3328756.html"	2012	3	2	"tony77allen"
"2290"	"热火刷版面，公牛悄上升"	"http//bbs.hupu.com/3328373.html"	2012	3	2	"渡鸦劫"
"2291"	" 天行者汤普森"	"http//bbs.hupu.com/3327722.html"	2012	3	2	"AllenSea"
"2292"	"丹尼-安吉封神操作四周年纪念日"	"http//bbs.hupu.com/3325679.html"	2012	3	1	"ron_z"
"2293"	"小斯誓言找回真我！"	"http//bbs.hupu.com/3326343.html"	2012	3	2	"fengbo1127"
"2294"	"赛季初之进度报告：34个问题解读湖人"	"http//bbs.hupu.com/3206490.html"	2012	2	3	"shiyy"
"2295"	"湖人半程成绩单：科比正努力创造一个MVP级别的赛季"	"http//bbs.hupu.com/3326212.html"	2012	3	2	"予独爱联"
"2296"	"雷霆下半赛季的五大问题"	"http//bbs.hupu.com/3325732.html"	2012	3	1	"durantmvp"
"2297"	"湖人中期报告卡片之：慈世平你不靠谱啊！"	"http//bbs.hupu.com/3321670.html"	2012	3	1	"渡鸦劫"
"2298"	"给力芬与保罗独木难支"	"http//bbs.hupu.com/3321605.html"	2012	3	1	"龙猫公子"
"2299"	"打破东部季后赛格局"	"http//bbs.hupu.com/3320555.html"	2012	2	29	"saltyan007"
"2300"	"一个导师般的父亲――德鲁德里克-欧文"	"http//bbs.hupu.com/3320532.html"	2012	2	29	"qwdf123"
"2301"	" 天尊的复出能否帮到湖人"	"http//bbs.hupu.com/3320233.html"	2012	2	29	"wadexx2"
"2302"	"湖人半程报告： 布朗很忙"	"http//bbs.hupu.com/3319831.html"	2012	2	29	"洛翼灬"
"2303"	"罗尔-邓的故事：贫民窟到百万富翁"	"http//bbs.hupu.com/3318345.html"	2012	2	29	"小哥ralf"
"2304"	"大苹果的2011~12期中成绩报告单"	"http//bbs.hupu.com/3300936.html"	2012	2	25	"牙套猫"
"2305"	"巴克利：小斯失去了爆发力"	"http//bbs.hupu.com/3316979.html"	2012	2	28	"龙猫公子"
"2306"	"一个梦，只是一个“梦”"	"http//bbs.hupu.com/3317421.html"	2012	2	29	"AllenSea"
"2307"	" 科比打破了记录和鼻子"	"http//bbs.hupu.com/3317063.html"	2012	2	28	"李辰之"
"2308"	"林书豪和NBA的国际视野"	"http//bbs.hupu.com/3314794.html"	2012	2	28	"TheBigEraser"
"2309"	"昨日黄花之全明星"	"http//bbs.hupu.com/3313347.html"	2012	2	28	"RealSlimShady"
"2310"	"泰伦斯・托马斯―迷途"	"http//bbs.hupu.com/3315198.html"	2012	2	28	"dirkxuan"
"2311"	"尼克斯如何把林书豪留下"	"http//bbs.hupu.com/3277349.html"	2012	2	19	"levinsias"
"2312"	"让我们来交易寂寞大神吧"	"http//bbs.hupu.com/3313356.html"	2012	2	28	"InTooDeep"
"2313"	"联盟西部第一主教练：斯科特・布鲁克斯"	"http//bbs.hupu.com/3306803.html"	2012	2	26	"siyanghuo"
"2314"	"艾派•尤度杂碎访谈：马克•杰克逊、林书豪、板凳角色和推特"	"http//bbs.hupu.com/3312830.html"	2012	2	27	"巴吞鲁日"
"2315"	"缩水赛季中陷入困境的四支球队"	"http//bbs.hupu.com/3293190.html"	2012	2	23	"洛翼灬"
"2316"	"真中锋朗多，继续匪夷所思"	"http//bbs.hupu.com/3272278.html"	2012	2	18	"levinsias"
"2317"	"国王半程报道：伤心太平洋"	"http//bbs.hupu.com/3311435.html"	2012	2	27	"AllenSea"
"2318"	"公牛队的华彩乐章正要拉开帷幕"	"http//bbs.hupu.com/3304809.html"	2012	2	26	"energyhunter"
"2319"	"怎样指导一名全明星――雷霆主教练斯科特・布鲁克斯"	"http//bbs.hupu.com/3311096.html"	2012	2	27	"tony77allen"
"2320"	"斯特恩准备好将NBA交给西尔弗"	"http//bbs.hupu.com/3310541.html"	2012	2	27	"siyanghuo"
"2321"	" 科比对管理层施压带来复杂的影响"	"http//bbs.hupu.com/3310139.html"	2012	2	27	"C-Weber"
"2322"	"萨姆-普莱斯蒂与麦克布朗的唱片情缘"	"http//bbs.hupu.com/3309794.html"	2012	2	27	"durantmvp"
"2323"	"库里vs艾里斯：选择好了"	"http//bbs.hupu.com/3308647.html"	2012	2	26	"洛翼灬"
"2324"	" 林书豪失误详解"	"http//bbs.hupu.com/3308279.html"	2012	2	26	"zcn_mc"
"2325"	"《扣篮》经典怀旧系列之：魔术师-约翰逊与全明星赛的不解情缘"	"http//bbs.hupu.com/3305075.html"	2012	2	26	"牡医学院"
"2326"	"超级变身，让上赛季滚蛋去吧"	"http//bbs.hupu.com/3307677.html"	2012	2	26	"InTooDeep"
"2327"	"汉密尔顿：尼克斯需要化学反应"	"http//bbs.hupu.com/3304950.html"	2012	2	26	"牙套猫"
"2328"	"给你这样的以赛亚・托马斯"	"http//bbs.hupu.com/3306515.html"	2012	2	26	"InTooDeep"
"2329"	"天钩的全明星记忆"	"http//bbs.hupu.com/3307012.html"	2012	2	26	"yychosenone"
"2330"	"凯文-乐福：“空洞”的个人胜利？"	"http//bbs.hupu.com/3306990.html"	2012	2	26	"TheBigEraser"
"2331"	"KG：一个人的领舞"	"http//bbs.hupu.com/3299292.html"	2012	2	24	"铿锵dog"
"2332"	"安东尼如何融入“林氏旋风”"	"http//bbs.hupu.com/3297148.html"	2012	2	24	"挚爱卢比奥"
"2333"	"绝世好“博士”"	"http//bbs.hupu.com/3301939.html"	2012	2	25	"yychosenone"
"2334"	"来谈谈詹姆斯-哈登和约翰-沃尔"	"http//bbs.hupu.com/3301267.html"	2012	2	25	"AfterParty"
"2335"	"最强控卫之争――保罗还是罗斯？"	"http//bbs.hupu.com/3302184.html"	2012	2	25	"saltyan007"
"2336"	"网队2011-12赛季中期报告"	"http//bbs.hupu.com/3304337.html"	2012	2	25	"淡定的蛋"
"2337"	"走进林“数”豪"	"http//bbs.hupu.com/3302554.html"	2012	2	25	"zk2424"
"2338"	"半程总结：小牛不牛，但快了！"	"http//bbs.hupu.com/3303658.html"	2012	2	25	"小哥ralf"
"2339"	"给爵士队的四字箴言"	"http//bbs.hupu.com/3303204.html"	2012	2	25	"zhuzhiqiang"
"2340"	"看好了：防守怪物泰森・钱德勒"	"http//bbs.hupu.com/3303084.html"	2012	2	25	"AllenSea"
"2341"	"全“林书豪”队（进步最快球员）"	"http//bbs.hupu.com/3289678.html"	2012	2	22	"saltyan007"
"2342"	"菲尔兹：不仅仅是赛前击掌"	"http//bbs.hupu.com/3294342.html"	2012	2	23	"zhuzhiqiang"
"2343"	"半程盘点 NBA 星中之星"	"http//bbs.hupu.com/3300853.html"	2012	2	25	"RealSlimShady"
"2344"	" 肯扬-马丁是快船阵容的最终拼图吗？"	"http//bbs.hupu.com/3300702.html"	2012	2	25	"claude1998"
"2345"	"埃里克-斯波尔斯特拉寄语书豪：专注篮球大于种族"	"http//bbs.hupu.com/3300423.html"	2012	2	24	"渡鸦劫"
"2346"	" 浅析山猫的内线得分"	"http//bbs.hupu.com/3299819.html"	2012	2	24	"离忧_Leo"
"2347"	"在达拉斯的表现说明科比需要更多的休息"	"http//bbs.hupu.com/3299514.html"	2012	2	24	"skeds"
"2348"	"如何阻止林书豪"	"http//bbs.hupu.com/3292272.html"	2012	2	23	"zhuzhiqiang"
"2349"	"年轻球员失误多是好事情？"	"http//bbs.hupu.com/3291119.html"	2012	2	22	"levinsias"
"2350"	"看好了：路・威廉姆斯的挡拆妙用"	"http//bbs.hupu.com/3294300.html"	2012	2	23	"AllenSea"
"2351"	"背后的故事：特里・卡明斯"	"http//bbs.hupu.com/3296160.html"	2012	2	24	"AllenSea"
"2352"	"名人堂成员兰尼・威尔肯斯：种族斗争，打破障碍"	"http//bbs.hupu.com/3296070.html"	2012	2	24	"AllenSea"
"2353"	"霍华德因网队球迷受宠若惊"	"http//bbs.hupu.com/3295985.html"	2012	2	24	"zhuzhiqiang"
"2354"	"不妨来讨论下林书豪！"	"http//bbs.hupu.com/3295134.html"	2012	2	23	"C-Weber"
"2355"	"DailyThunder邮包问答：雷霆啊雷霆，你是有多想瑞士人？"	"http//bbs.hupu.com/3294971.html"	2012	2	23	"tony77allen"
"2356"	"罚球的艺术"	"http//bbs.hupu.com/3294673.html"	2012	2	23	"牡医学院"
"2357"	"渣科应当好好与小巴斯交流"	"http//bbs.hupu.com/3294507.html"	2012	2	23	"qwdf123"
"2358"	"迈阿密热火：我们已经对尼克斯和这股林风暴厌烦了！"	"http//bbs.hupu.com/3294162.html"	2012	2	23	"TheBigEraser"
"2359"	" 那些年，公牛的防守其实不如现在？"	"http//bbs.hupu.com/3293912.html"	2012	2	23	"wadexx2"
"2360"	"乔尔-普里兹比拉决定重返开拓者"	"http//bbs.hupu.com/3292978.html"	2012	2	23	"zhuzhiqiang"
"2361"	"解决湖人问题最好的方法：交易加索尔？"	"http//bbs.hupu.com/3292667.html"	2012	2	23	"小哥ralf"
"2362"	"豪哥确实货真价实？豪哥可进全明星?"	"http//bbs.hupu.com/3285567.html"	2012	2	21	"大卫吃匹萨"
"2363"	"新秀观察站：谁是下一个林书豪？"	"http//bbs.hupu.com/3291012.html"	2012	2	22	"水银人者"
"2364"	"掘金队总经理Ujiri：为了成功，加班加点算什么"	"http//bbs.hupu.com/3290764.html"	2012	2	22	"zhuzhiqiang"
"2365"	"只见新人笑 不见旧人哭-“本”来疯同样值得关注"	"http//bbs.hupu.com/3290490.html"	2012	2	22	"mouth"
"2366"	"丹佛与俄城的惊喜预测"	"http//bbs.hupu.com/3290448.html"	2012	2	22	"fishhot"
"2367"	"费城76人：NBA的中产阶级之梦"	"http//bbs.hupu.com/3290150.html"	2012	2	22	"飞的未"
"2368"	"快船，篮板和雷吉埃文斯"	"http//bbs.hupu.com/3290116.html"	2012	2	22	"小哥ralf"
"2369"	"强队的炼成 第五章"	"http//bbs.hupu.com/3289208.html"	2012	2	22	"Seattle520"
"2370"	"西蒙斯版全明星阵容"	"http//bbs.hupu.com/3289012.html"	2012	2	22	"usLIGHt.VS6LG"
"2371"	"怎样打败雷霆队"	"http//bbs.hupu.com/3287336.html"	2012	2	22	"三斤巨兽"
"2372"	"[翻译团\"林来疯\"就是停不下来"	"http//bbs.hupu.com/3268042.html"	2012	2	17	"tarus-"
"2373"	"掘金VS雷霆的三个比赛发现"	"http//bbs.hupu.com/3287218.html"	2012	2	21	"CentYi"
"2374"	"林书豪的成功和球队体系"	"http//bbs.hupu.com/3282010.html"	2012	2	20	"小哥ralf"
"2375"	"德怀特-霍华德的真正价值"	"http//bbs.hupu.com/3286452.html"	2012	2	21	"levinsias"
"2376"	"雷霆能走多远？"	"http//bbs.hupu.com/3286189.html"	2012	2	21	"小哥ralf"
"2377"	"强队的炼成 第四章"	"http//bbs.hupu.com/3284898.html"	2012	2	21	"Seattle520"
"2378"	"HP五人圆桌会议：沉心细想：林书豪和尼克斯"	"http//bbs.hupu.com/3279027.html"	2012	2	20	"TheBigEraser"
"2379"	" 篮球妙想：关键时刻需要流畅的篮球"	"http//bbs.hupu.com/3283098.html"	2012	2	21	"AllenSea"
"2380"	"火灵哥告诉你：林书豪成功的秘诀"	"http//bbs.hupu.com/3280808.html"	2012	2	20	"zk2424"
"2381"	"看看雷霆的关键时刻有谁能挺身而出"	"http//bbs.hupu.com/3278229.html"	2012	2	19	"准线"
"2382"	"开拓者怎么了？"	"http//bbs.hupu.com/3283249.html"	2012	2	21	"27firon"
"2383"	"拿什么拯救你，华盛顿奇才？"	"http//bbs.hupu.com/3283345.html"	2012	2	21	"锈着等"
"2384"	"德隆的三大下家"	"http//bbs.hupu.com/3280828.html"	2012	2	20	"lma.B-LA-ZER"
"2385"	"NBA半程颁奖盛典"	"http//bbs.hupu.com/3282760.html"	2012	2	20	"chaunceylee13"
"2386"	"所谓篮球"	"http//bbs.hupu.com/3281951.html"	2012	2	20	"牡医学院"
"2387"	"夏洛特山猫2011-12赛季中期报告"	"http//bbs.hupu.com/3279579.html"	2012	2	20	"米迦勒之剑"
"2388"	"林书豪的优势和弱点"	"http//bbs.hupu.com/3279294.html"	2012	2	20	"dliangfranklin"
"2389"	"强队的炼成  第三章"	"http//bbs.hupu.com/3278350.html"	2012	2	19	"Seattle520"
"2390"	"诺里斯・科尔访谈"	"http//bbs.hupu.com/3277505.html"	2012	2	19	"帅无需风度"
"2391"	"强队的炼成 第二章"	"http//bbs.hupu.com/3273419.html"	2012	2	18	"Seattle520"
"2392"	"深度解析尼克斯队的林氏进攻"	"http//bbs.hupu.com/3274683.html"	2012	2	18	"iambuzzerbeater"
"2393"	"吐槽神贴――希伯杜执教全明星前瞻"	"http//bbs.hupu.com/3263180.html"	2012	2	16	"铿锵dog"
"2394"	"球迷无需担心，安东尼归来不会破坏脱胎换骨的新尼克斯"	"http//bbs.hupu.com/3266144.html"	2012	2	17	"skai111"
"2395"	"如今联盟最强小前：勒布朗詹姆斯和凯文杜兰特"	"http//bbs.hupu.com/3270264.html"	2012	2	17	"kokoko99"
"2396"	"五人圆桌会议――连胜或连败， 何时是个头"	"http//bbs.hupu.com/3270205.html"	2012	2	17	"levinsias"
"2397"	"林书豪女友狂想曲：尼克斯金童应该约会的十大辣妹"	"http//bbs.hupu.com/3269059.html"	2012	2	17	"chaunceylee13"
"2398"	" 一次选秀，两支球队，不同的命运"	"http//bbs.hupu.com/3268022.html"	2012	2	17	"zcn_mc"
"2399"	"三巨头？看上去很美罢了"	"http//bbs.hupu.com/3267352.html"	2012	2	17	"飞的未"
"2400"	"教育部长评价林书豪"	"http//bbs.hupu.com/3267144.html"	2012	2	17	"levinsias"
"2401"	"数据不说谎：没有助攻，雷霆到底是怎么得分的？"	"http//bbs.hupu.com/3264164.html"	2012	2	16	"tony77allen"
"2402"	"林氏篮球梦"	"http//bbs.hupu.com/3262831.html"	2012	2	16	"铿锵dog"
"2403"	"半个世纪前首位美籍亚裔NBA球员"	"http//bbs.hupu.com/3266515.html"	2012	2	17	"zk2424"
"2404"	" 那些年，与我们并肩作战过的林书豪。"	"http//bbs.hupu.com/3265668.html"	2012	2	16	"claude1998"
"2405"	"二年级生本赛季盘点：20星"	"http//bbs.hupu.com/3241315.html"	2012	2	11	"TheBigEraser"
"2406"	"强队的炼成 第一章"	"http//bbs.hupu.com/3263889.html"	2012	2	16	"Seattle520"
"2407"	"CP3--杀手的心"	"http//bbs.hupu.com/3263339.html"	2012	2	16	"ilikeway"
"2408"	"林书豪现象独一无二的意义，其之于大众的深刻十课"	"http//bbs.hupu.com/3262200.html"	2012	2	16	"chaunceylee13"
"2409"	"你们现在后悔了？"	"http//bbs.hupu.com/3261709.html"	2012	2	16	"iambuzzerbeater"
"2410"	"天堂是个……"	"http//bbs.hupu.com/3261661.html"	2012	2	16	"dliangfranklin"
"2411"	"林风暴会持续在纽约上空刮起吗？"	"http//bbs.hupu.com/3249831.html"	2012	2	13	"TheBigEraser"
"2412"	"让我们预测一下，林书豪的未来将会如何？"	"http//bbs.hupu.com/3257467.html"	2012	2	15	"CentYi"
"2413"	"开拓者的爱情故事：“犀牛”克雷格史密斯的铁汉柔情"	"http//bbs.hupu.com/3256053.html"	2012	2	15	"89516693"
"2414"	"掘金的强大板凳深度?是福是祸？"	"http//bbs.hupu.com/3209990.html"	2012	2	4	"李辰之"
"2415"	" 谁是魔兽的未来最佳搭档"	"http//bbs.hupu.com/3262849.html"	2012	2	15	"铿锵dog"
"2416"	"热点问题对对碰：阿里纳斯、J.R.史密斯、本・华莱士"	"http//bbs.hupu.com/3258693.html"	2012	2	15	"tony77allen"
"2417"	"关于霍华德的交易及其他交易热点"	"http//bbs.hupu.com/3258083.html"	2012	2	15	"爽爽爽不爽"
"2418"	"阿尔德里奇，没错，就是左侧！"	"http//bbs.hupu.com/3255815.html"	2012	2	14	"yh9012"
"2419"	"心忧快船，深度研究"	"http//bbs.hupu.com/3256058.html"	2012	2	15	"帅无需风度"
"2420"	"续约林书豪？问题不大"	"http//bbs.hupu.com/3254721.html"	2012	2	14	"zk2424"
"2421"	"花生屯每周思想汇报：惠特曼的创世纪"	"http//bbs.hupu.com/3239976.html"	2012	2	11	"WZ7"
"2422"	"林书豪的表现使科比折服！"	"http//bbs.hupu.com/3253333.html"	2012	2	14	"qwdf123"
"2423"	"林氏风暴席卷尼克斯"	"http//bbs.hupu.com/3251683.html"	2012	2	14	"zk2424"
"2424"	"传递快乐"	"http//bbs.hupu.com/3251370.html"	2012	2	13	"yh9012"
"2425"	" 比卢普斯赛季报销，对快船有多大的影响？"	"http//bbs.hupu.com/3255369.html"	2012	2	12	"tarus-"
"2426"	" 三角进攻"	"http//bbs.hupu.com/3235804.html"	2012	2	10	"zcn_mc"
"2427"	" 雄鹿的重建之路行不通"	"http//bbs.hupu.com/3233434.html"	2012	2	9	"淡定的蛋"
"2428"	"我在林书豪身上看到了什么？"	"http//bbs.hupu.com/3247511.html"	2012	2	13	"skyghost"
"2429"	"又到一年交易时――停摆赛季的交易截止日将近"	"http//bbs.hupu.com/3244815.html"	2012	2	12	"德克的德"
"2430"	"控球后卫的助攻失误大乱斗"	"http//bbs.hupu.com/3248948.html"	2012	2	13	"louisankey"
"2431"	"林书豪：从菜鸟到纽约巨星"	"http//bbs.hupu.com/3233150.html"	2012	2	9	"CentYi"
"2432"	"考辛斯：低调上位的萨克拉门托王储"	"http//bbs.hupu.com/3234522.html"	2012	2	10	"铿锵dog"
"2433"	"5 ON 5   2011-12赛季前六周讨论"	"http//bbs.hupu.com/3230759.html"	2012	2	9	"rowena28"
"2434"	"火灵歌：全明星替补准阅兵式"	"http//bbs.hupu.com/3234096.html"	2012	2	10	"RealSlimShady"
"2435"	"百场回眸，给力芬秀"	"http//bbs.hupu.com/3231311.html"	2012	2	9	"锈着等"
"2436"	" 亚裔美国人：豪哥真给力"	"http//bbs.hupu.com/3231163.html"	2012	2	9	"铿锵dog"
"2437"	"霍华德该逼宫了"	"http//bbs.hupu.com/3207340.html"	2012	2	3	"yh9012"
"2438"	"掘金还缺什么？"	"http//bbs.hupu.com/3225363.html"	2012	2	8	"yh9012"
"2439"	"火灵哥：何处才是76人队的极限？"	"http//bbs.hupu.com/3228894.html"	2012	2	8	"挚爱卢比奥"
"2440"	"交易后的丹佛队（后防线的分析）"	"http//bbs.hupu.com/3228424.html"	2012	2	8	"02283051"
"2441"	"快船魔咒？不，这是NBA的一部分。"	"http//bbs.hupu.com/3227872.html"	2012	2	8	"依然是公主"
"2442"	"NBA错过了占领中国市场的机会"	"http//bbs.hupu.com/3227690.html"	2012	2	8	"金枪将"
"2443"	"数据不说谎：且看林书豪是如何帮助球队的"	"http//bbs.hupu.com/3227521.html"	2012	2	8	"飞的未"
"2444"	"是时候来选全明星吗？"	"http//bbs.hupu.com/3226147.html"	2012	2	8	"lgydw610"
"2445"	"拿什么留下你，魔术队的霍华德？"	"http//bbs.hupu.com/3225658.html"	2012	2	8	"dliangfranklin"
"2446"	"约翰逊，威尔考克斯表现抢眼，绿军继续高奏凯歌"	"http//bbs.hupu.com/3225495.html"	2012	2	8	"CentYi"
"2447"	"论霍华德-公牛交易的可能性"	"http//bbs.hupu.com/3204359.html"	2012	2	2	"cbtsm"
"2448"	"平民掘金能否一路高歌"	"http//bbs.hupu.com/3222204.html"	2012	2	7	"芬达135"
"2449"	"凯尔-洛瑞的新绝招！"	"http//bbs.hupu.com/3221441.html"	2012	2	7	"挚爱卢比奥"
"2450"	"史海钩沉：那些年，我们选错的全明星"	"http//bbs.hupu.com/3220959.html"	2012	2	6	"挚爱卢比奥"
"2451"	"NBA赛季回顾：20问（上篇）"	"http//bbs.hupu.com/3219390.html"	2012	2	4	"jlsfgh"
"2452"	" 贾巴尔：背筐中锋已经灭绝"	"http//bbs.hupu.com/3218695.html"	2012	2	6	"李辰之"
"2453"	"新秀观察站：别忽视他们"	"http//bbs.hupu.com/3218337.html"	2012	2	6	"水银人者"
"2454"	"布兰登詹宁斯，说到做到！"	"http//bbs.hupu.com/3215802.html"	2012	2	5	"qwdf123"
"2455"	"罗德索恩专访：他的76人，伊戈达拉的谣言，马布里及其他"	"http//bbs.hupu.com/3217427.html"	2012	2	6	"李辰之"
"2456"	"德里克・罗斯的下一个境界"	"http//bbs.hupu.com/3212817.html"	2012	2	4	"AllenSea"
"2457"	"轻装旅行：雷霆的地理优势"	"http//bbs.hupu.com/3217352.html"	2012	2	6	"AllenSea"
"2458"	"比尔-席梦思之NBA赛季回顾：主线剧情和支线剧情"	"http//bbs.hupu.com/3217106.html"	2012	2	5	"daWALL.pf1979"
"2459"	" 浅析3位核心球员当前表现与预期的对比"	"http//bbs.hupu.com/3216703.html"	2012	2	5	"帅无需风度"
"2460"	"乐福：踩斯科拉脸上纯属意外"	"http//bbs.hupu.com/3216146.html"	2012	2	5	"挚爱卢比奥"
"2461"	"詹宁斯：全明星舍他其谁？"	"http//bbs.hupu.com/3215638.html"	2012	2	5	"durantmvp"
"2462"	"费城76 人：拿到球不要投，把球传给路易斯"	"http//bbs.hupu.com/3214341.html"	2012	2	5	"iambuzzerbeater"
"2463"	"马丁还能出点力，但是他值这个价么？"	"http//bbs.hupu.com/3213773.html"	2012	2	5	"挚爱卢比奥"
"2464"	"快船签约肯扬•马丁无风险"	"http//bbs.hupu.com/3213711.html"	2012	2	5	"dliangfranklin"
"2465"	"无解的克里斯保罗式逻辑"	"http//bbs.hupu.com/3210065.html"	2012	2	4	"RealSlimShady"
"2466"	"那么，是时候让我们重新审视整个“哈登首发”事件了"	"http//bbs.hupu.com/3213545.html"	2012	2	5	"liumutian123"
"2467"	" 响鼓不能重锤敲"	"http//bbs.hupu.com/3213463.html"	2012	2	5	"BruseBowen"
